Company_Name;period;y;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;d1;d2;d3;d4;d5;d6;year;yearfory;periodfory;t;u
K SWISS INC;4;0;5.012849373;0.696991657;2.468590109;13.30504381;1.720586711;0.217497845;0.009234848;0.144043716;0.184080919;7.97566911;0;0;0;1;0;0;1993;1996;7;3;6
K SWISS INC;5;0;6.991854795;0.769915475;2.00586476;15.20162885;1.544346319;0.174504605;0.006585419;0.148279574;0.179624956;7.415133958;0;0;0;0;1;0;1994;1997;8;4;7
K SWISS INC;6;0;9.662188891;0.812508546;1.445631922;12.53669722;1.174588292;0.178837251;0.005982855;0.018099592;0.022041418;3.908917746;0;0;0;0;0;1;1995;1998;9;5;8
K V H INDUSTRIES INC;1;0;3.520048116;0.583186416;2.04351631;6.428178185;1.191750952;0.231557948;0.000181094;0.113946367;0.148282316;10.85869564;1;0;0;0;0;0;1996;1999;4;0;3
K V H INDUSTRIES INC;2;0;5.752968224;0.569135521;2.060435132;3.769162763;1.172666822;0.119743179;0;0.101673928;0.115504845;13.73777556;0;1;0;0;0;0;1997;2000;5;1;4
K V H INDUSTRIES INC;3;0;6.063245809;0.452683238;2.431180774;2.403424969;1.100554785;0.08940574;0;-0.120879121;-0.13274751;5.240258214;0;0;1;0;0;0;1998;2001;6;2;5
K V H INDUSTRIES INC;4;0;4.13128039;0.389614318;2.953157351;2.367672992;1.150592387;0.268868163;0.164968043;-0.135971767;-0.185974348;4.190336118;0;0;0;1;0;0;1999;2002;7;3;6
K V H INDUSTRIES INC;5;0;3.756086764;0.469975467;2.405557344;3.14477691;1.130552937;0.27559917;0.126677891;-0.035516135;-0.049028292;6.491988499;0;0;0;0;1;0;2000;2003;8;4;7
K V H INDUSTRIES INC;6;0;5.431279612;0.563881433;1.749037432;3.193107469;0.986249733;0.208575822;0.093183153;-0.188794741;-0.238550636;9.428646795;0;0;0;0;0;1;2001;2004;9;5;8
KEMET CORP;1;0;1.323524899;0.07157812;13.7425985;1.390979764;0.98366936;0.85149641;0.736322032;0.027376176;0.184346899;0.739872342;1;0;0;0;0;0;1992;1995;4;0;3
KEMET CORP;2;0;1.608325147;0.119671457;8.886570778;1.55567586;1.063468873;0.700436088;0.497528571;0.034431332;0.114938184;1.148858905;0;1;0;0;0;0;1993;1996;5;1;4
KEMET CORP;3;0;1.310385077;0.078240537;15.60884045;1.823613064;1.221244053;0.641830491;0.355483518;0.077195265;0.215527181;2.266759291;0;0;1;0;0;0;1994;1997;6;2;5
KEMET CORP;4;0;1.270026178;0.067386919;19.21264546;1.895424116;1.294680991;0.567317507;0.269202654;0.133103865;0.3076248;3.317299146;0;0;0;1;0;0;1995;1998;7;3;6
KEMET CORP;5;0;1.591454721;0.116095161;8.805083398;1.486622724;1.022227579;0.535893632;0.289840377;0.068420452;0.147424075;3.099829622;0;0;0;0;1;0;1996;1999;8;4;7
KEMET CORP;6;0;1.333488324;0.075955952;13.69066256;1.493485637;1.039887308;0.523040481;0.253497782;0.076606931;0.160615164;2.259183064;0;0;0;0;0;1;1997;2000;9;5;8
KENDALL SQUARE RESEARCH CORP;1;0;3.798408186;0.61034098;0.408987486;1.455044812;0.249621823;0.218102913;0;-0.536119033;-0.685664446;24.04626209;1;0;0;0;0;0;1992;1995;4;0;3
KENDALL SQUARE RESEARCH CORP;2;1;0.880918419;-0.109251325;-3.495749611;1.99119621;0.381915275;0.917449395;0;-1.417122232;-17.16670927;1.952698662;0;1;0;0;0;0;1993;1996;5;1;4
KENDLE INTERNATIONAL INC;1;0;1.810757908;0.260094191;2.135828101;1.325492189;0.555516483;0.36767347;0.057770043;0.031686028;0.050110231;4.337973082;1;0;0;0;0;0;1997;2000;4;0;3
KENDLE INTERNATIONAL INC;2;0;3.529389043;0.427407987;1.366739953;1.447308002;0.584155572;0.200600364;0.024704824;0.046756721;0.058489796;8.330290339;0;1;0;0;0;0;1998;2001;5;1;4
KENDLE INTERNATIONAL INC;3;0;1.978781923;0.243179919;2.612761503;1.249823965;0.635371131;0.275167858;0.005676703;0.041918408;0.057831884;2.236161208;0;0;1;0;0;0;1999;2002;6;2;5
KENDLE INTERNATIONAL INC;4;0;2.024363603;0.223182773;3.058356194;1.221185034;0.682572416;0.247276496;0.00353977;-0.01206669;-0.016030707;2.678063931;0;0;0;1;0;0;2000;2003;7;3;6
KENDLE INTERNATIONAL INC;5;0;1.681791133;0.17968057;4.208542437;1.35816074;0.756193304;0.302591019;0.009480124;0.020612494;0.029555819;4.04284011;0;0;0;0;1;0;2001;2004;8;4;7
KENDLE INTERNATIONAL INC;6;0;1.96584104;0.266742601;5.163060015;3.013051005;1.377208055;0.39278107;0.15563788;-0.352645161;-0.580754557;1.851703752;0;0;0;0;0;1;2002;2005;9;5;8
KENSEY NASH CORP;1;0;0.046377402;-7.272915595;-0.325192252;3.659455119;2.365095801;9.335059547;-0.006692519;-2.181253238;0.261696179;2.773771225;1;0;0;0;0;0;1995;1998;4;0;3
KENSEY NASH CORP;2;0;1.871687768;0.338246467;0.444294699;0.54903775;0.150281112;0.392138986;0.006704188;-0.299650509;-0.49295892;13.86463444;0;1;0;0;0;0;1996;1999;5;1;4
KENSEY NASH CORP;3;0;11.25950782;0.552763213;0.862080245;1.211429444;0.476526246;0.269149643;0.045042917;-0.015789791;-0.021604684;26.79506275;0;0;1;0;0;0;1997;2000;6;2;5
KENSEY NASH CORP;4;0;6.171789239;0.427560234;1.201209806;1.04863813;0.513589545;0.280230501;0.130174919;0.01556332;0.021622644;9.737400816;0;0;0;1;0;0;1998;2001;7;3;6
KENSEY NASH CORP;5;0;4.288612965;0.384866206;1.495994103;1.155898673;0.575757574;0.330108099;0.241319793;0.112670565;0.168192159;9.525244258;0;0;0;0;1;0;1999;2002;8;4;7
KENSEY NASH CORP;6;0;21.67698368;0.717861051;0.539286395;1.56467152;0.387132698;0.034756954;4.04801E-05;0.092782901;0.096123874;59.50358341;0;0;0;0;0;1;2000;2003;9;5;8
KEY TECHNOLOGY INC;1;0;3.308006655;0.566624554;2.340678082;7.059533228;1.326285673;0.323461653;0.081938282;0.1069783;0.158125995;4.784836301;1;0;0;0;0;0;1993;1996;4;0;3
KEY TECHNOLOGY INC;2;0;3.039491716;0.56488734;1.926272069;6.880864049;1.088126705;0.33742797;0.060659427;0.032642076;0.049265702;3.31997137;0;1;0;0;0;0;1994;1997;5;1;4
KEY TECHNOLOGY INC;3;0;3.513112122;0.595227531;2.29212586;8.124740474;1.364336417;0.278742553;0.03497986;0.112118139;0.155448155;7.33185539;0;0;1;0;0;0;1995;1998;6;2;5
KEY TECHNOLOGY INC;4;0;2.127240366;0.391938476;3.086434383;4.646155121;1.209692389;0.390457881;0.050499139;0.107707947;0.176703042;6.590638973;0;0;0;1;0;0;1996;1999;7;3;6
KEY TECHNOLOGY INC;5;0;2.730626936;0.438832686;3.308758955;4.720408816;1.45199158;0.289292869;0.044093575;0.010699526;0.015054761;4.156485527;0;0;0;0;1;0;1997;2000;8;4;7
KEY TECHNOLOGY INC;6;0;3.119812061;0.481464542;2.80400021;4.632749124;1.350026676;0.255151561;0.036261424;0.023502808;0.031553812;3.219104756;0;0;0;0;0;1;1998;2001;9;5;8
KEYNOTE SYSTEMS INC;1;0;13.4900742;0.876419355;0.116748009;1.915700736;0.102320215;0.110157447;0.043005871;-0.100040804;-0.112425287;215.8051794;1;0;0;0;0;0;1999;2002;4;0;3
KEYNOTE SYSTEMS INC;2;0;17.15254131;0.62220792;0.132814927;0.243576428;0.0826385;0.040456569;0.002013384;-0.006644461;-0.006924607;23.86582787;0;1;0;0;0;0;2000;2003;5;1;4
KEYNOTE SYSTEMS INC;3;0;8.942528352;0.629687869;0.194445628;0.420710512;0.122440053;0.079280532;0;-0.151345448;-0.164377373;8.836375025;0;0;1;0;0;0;2001;2004;6;2;5
KEYNOTE SYSTEMS INC;4;0;17.13346366;0.808759157;0.164151466;0.940808905;0.132759001;0.050129292;0;-0.229290961;-0.241391759;14.58587464;0;0;0;1;0;0;2002;2005;7;3;6
KEYNOTE SYSTEMS INC;5;0;13.73833552;0.760895992;0.248485203;1.05407863;0.189071395;0.059732763;0;-0.023348553;-0.024831827;18.43094633;0;0;0;0;1;0;2003;2006;8;4;7
KEYSTONE AUTOMOTIVE INDS INC;1;0;1.757576614;0.34069797;7.238089902;11.76633362;2.466002535;0.468857868;0.0257222;0.086154822;0.162206718;4.156403943;1;0;0;0;0;0;1996;1999;4;0;3
KEYSTONE AUTOMOTIVE INDS INC;2;0;4.363851613;0.605316802;3.640958398;10.26347113;2.203933293;0.187708862;0.00514678;0.118909571;0.146387872;15.47745682;0;1;0;0;0;0;1997;2000;5;1;4
KEYSTONE AUTOMOTIVE INDS INC;3;0;4.967082203;0.542675197;3.15244471;5.337260675;1.710753553;0.159144538;0.000612351;0.091527816;0.108850832;11.42686311;0;0;1;0;0;0;1998;2001;6;2;5
KEYSTONE AUTOMOTIVE INDS INC;4;0;3.703316705;0.468683528;4.323358713;5.66092163;2.026287013;0.182910178;0.00045254;0.053362855;0.065308432;2.60218012;0;0;0;1;0;0;1999;2002;7;3;6
KEYSTONE AUTOMOTIVE INDS INC;5;0;3.505257487;0.481034633;3.980462251;5.856274986;1.9147402;0.205794641;0.000335642;-0.002595834;-0.003268467;2.657949017;0;0;0;0;1;0;2000;2003;8;4;7
KEYSTONE AUTOMOTIVE INDS INC;6;0;4.039158829;0.597322244;4.007737146;11.6132697;2.393910546;0.208985133;0.000110823;-0.13797703;-0.174430388;7.398123845;0;0;0;0;0;1;2001;2004;9;5;8
KING PHARMACEUTICALS INC;1;0;1.698223392;0.046525515;5.258242988;0.275858519;0.244642464;0.848188563;0.835310315;0.031294384;0.206139832;1.494118723;1;0;0;0;0;0;1998;2001;4;0;3
KING PHARMACEUTICALS INC;2;0;1.455966572;0.050792551;8.510397603;0.515944808;0.432264807;0.81576514;0.788489736;0.055789517;0.302817375;4.111885195;0;1;0;0;0;0;1999;2002;5;1;4
KING PHARMACEUTICALS INC;3;0;3.019004204;0.165441225;2.923454359;0.642637636;0.483659871;0.229774756;0.091102915;0.050303534;0.06531016;29.96770597;0;0;1;0;0;0;2000;2003;6;2;5
KING PHARMACEUTICALS INC;4;0;8.171780798;0.433300581;0.803102063;0.68733354;0.34798459;0.238699582;0.153634594;0.086944484;0.114205223;17.4408076;0;0;0;1;0;0;2001;2004;7;3;6
KING PHARMACEUTICALS INC;5;0;3.410337223;0.324190558;1.265321203;0.757801766;0.410205187;0.297920135;0.151604199;0.066354984;0.094512017;5.047540996;0;0;0;0;1;0;2002;2005;8;4;7
KING PHARMACEUTICALS INC;6;0;1.414823078;0.087311902;5.483388216;0.681799258;0.478765057;0.357347091;0.144521988;0.033311788;0.051834804;3.241215008;0;0;0;0;0;1;2003;2006;9;5;8
KMG B INC;1;0;3.25437282;0.480609419;4.319441356;6.779749502;2.075964202;0.216918814;0;0.288621352;0.368571429;17.19056976;1;0;0;0;0;0;1997;2000;4;0;3
KMG B INC;2;0;1.711525796;0.161251804;6.990743588;1.841583351;1.127270012;0.488730782;0.338908904;0.159510423;0.3119891;4.98829279;0;1;0;0;0;0;1998;2001;5;1;4
KMG B INC;3;0;2.090623268;0.258731134;6.170764785;3.167566149;1.596568969;0.387592139;0.197123957;0.164619165;0.26880642;4.110538831;0;0;1;0;0;0;1999;2002;6;2;5
KMG B INC;4;0;2.868446507;0.381558154;3.494926483;3.219265617;1.333517698;0.3051122;0.126793427;0.151904235;0.218602536;3.398938241;0;0;0;1;0;0;2000;2003;7;3;6
KMG B INC;5;0;1.943223179;0.233393372;5.524154943;2.48341659;1.289301149;0.305619598;0.077306017;0.095100864;0.136957875;2.051466281;0;0;0;0;1;0;2001;2004;8;4;7
KMG B INC;6;0;2.619022221;0.315535999;3.781486767;2.437225759;1.193195204;0.254348279;0.073847743;0.093028896;0.12476186;2.517637919;0;0;0;0;0;1;2002;2005;9;5;8
KNIGHT TRANSPORTATION INC;1;0;1.256145451;0.054038296;21.31913712;1.567426521;1.152049836;0.419939854;0.100756386;0.125659752;0.216632281;9.475703338;1;0;0;0;0;0;1994;1997;4;0;3
KNIGHT TRANSPORTATION INC;2;0;0.973624786;-0.006775099;-192.3630164;1.737933167;1.303278498;0.426158379;0.038151908;0.134713102;0.23475659;6.813987047;0;1;0;0;0;0;1995;1998;5;1;4
KNIGHT TRANSPORTATION INC;3;0;1.428010337;0.064584048;18.71625209;1.540773732;1.208771331;0.283149816;0.001151773;0.117127796;0.163392294;10.36601486;0;0;1;0;0;0;1996;1999;6;2;5
KNIGHT TRANSPORTATION INC;4;0;1.152457672;0.024718829;48.64432481;1.478740019;1.202430767;0.313121295;0;0.123981134;0.180499313;10.66400819;0;0;0;1;0;0;1997;2000;7;3;6
KNIGHT TRANSPORTATION INC;5;0;1.151637043;0.027719352;38.56570037;1.354076417;1.069016228;0.395971204;0.100806965;0.114109338;0.188913739;8.632869183;0;0;0;0;1;0;1998;2001;8;4;7
KNIGHT TRANSPORTATION INC;6;0;0.726840855;-0.079674254;-11.55530127;1.168354402;0.920660003;0.496709106;0.124124802;0.09398037;0.186731712;3.063101821;0;0;0;0;0;1;1999;2002;9;5;8
KNOT INC;1;0;23.18770223;0.904366177;0.124611046;2.05368585;0.112694016;0.042012927;0;-0.202172097;-0.211038439;64.06936808;1;0;0;0;0;0;1999;2002;4;0;3
KNOT INC;2;0;2.452393854;0.388789475;1.507339223;1.705969302;0.586037626;0.289306959;0.023198617;-0.381825216;-0.537257571;1.150012539;0;1;0;0;0;0;2000;2003;5;1;4
KNOT INC;3;0;1.379379379;0.145713187;6.364116095;1.972199502;0.927335638;0.410995771;0.023706347;-0.580046136;-0.984791122;0.827090737;0;0;1;0;0;0;2001;2004;6;2;5
KNOT INC;4;0;1.502166456;0.200288029;5.2985799;2.647386379;1.061242123;0.423330334;0.014459759;-0.18289829;-0.317163015;1.265702497;0;0;0;1;0;0;2002;2005;7;3;6
KNOT INC;5;0;2.579423563;0.437466093;2.167188325;3.32009411;0.948071408;0.294701216;0.00712831;0.027436898;0.038901099;7.621635838;0;0;0;0;1;0;2003;2006;8;4;7
KOHLS CORP;1;0;2.000018949;0.237330738;10.39043611;4.694018509;2.465969868;0.533719877;0.314371099;0.059737363;0.128114754;4.647657724;1;0;0;0;0;0;1992;1995;4;0;3
KOHLS CORP;2;0;1.753212965;0.185079982;15.03345771;4.888255791;2.782392086;0.440638924;0.164947798;0.114839683;0.205305102;8.906813545;0;1;0;0;0;0;1993;1996;5;1;4
KOHLS CORP;3;0;1.668102291;0.174030729;13.55670511;4.172147741;2.359283274;0.492575719;0.245531865;0.104008246;0.204972939;4.502789958;0;0;1;0;0;0;1994;1997;6;2;5
KOHLS CORP;4;0;2.132897495;0.217868746;10.98073194;4.056080849;2.392358295;0.489843153;0.313701142;0.090259341;0.176924688;4.909038332;0;0;0;1;0;0;1995;1998;7;3;6
KOHLS CORP;5;0;1.9725213;0.204326568;10.41349701;3.633623735;2.127754107;0.538966014;0.376166664;0.091301427;0.198036219;4.796088225;0;0;0;0;1;0;1996;1999;8;4;7
KOHLS CORP;6;0;2.835316273;0.324284862;5.825909895;3.785901903;1.889254384;0.410526874;0.245319915;0.087220577;0.147963619;8.081390741;0;0;0;0;0;1;1997;2000;9;5;8
KORN FERRY INTERNATIONAL;1;0;1.449418255;0.174472786;6.029561251;2.405614053;1.051994352;0.51422917;0.068171193;0.064729808;0.133251739;5.461079776;1;0;0;0;0;0;1999;2002;4;0;3
KORN FERRY INTERNATIONAL;2;0;1.322487939;0.110343395;11.84206992;2.386683312;1.306694194;0.460023305;0.041991717;0.061985214;0.114792387;3.463697464;0;1;0;0;0;0;2000;2003;5;1;4
KORN FERRY INTERNATIONAL;3;0;1.175069215;0.067827764;15.38035915;1.91507641;1.043215371;0.525134145;0.009031067;-0.260216541;-0.547979051;2.034047564;0;0;1;0;0;0;2001;2004;6;2;5
KORN FERRY INTERNATIONAL;4;0;1.81689935;0.196938861;4.657383076;1.632121054;0.917219719;0.54891833;0.199038586;-0.062062854;-0.137586735;1.457218373;0;0;0;1;0;0;2002;2005;7;3;6
KORN FERRY INTERNATIONAL;5;0;1.935139485;0.223706947;3.971991296;1.654462336;0.888562045;0.541706572;0.232881244;0.013689363;0.029870302;2.381563482;0;0;0;0;1;0;2003;2006;8;4;7
KRONOS INC;1;0;2.420370964;0.47646633;3.273049641;8.291601359;1.559497949;0.349129723;0.020581944;0.095770644;0.147142445;7.823436775;1;0;0;0;0;0;1992;1995;4;0;3
KRONOS INC;2;0;2.181500437;0.411709693;3.544057061;6.084066343;1.459122644;0.352030275;0.005474513;0.089214641;0.137683348;5.195786482;0;1;0;0;0;0;1993;1996;5;1;4
KRONOS INC;3;0;1.790813405;0.30207755;5.174528046;4.947500124;1.563108756;0.396383211;0;0.082294558;0.136335767;5.666086659;0;0;1;0;0;0;1994;1997;6;2;5
KRONOS INC;4;0;1.879094521;0.344106072;4.498748003;5.853579063;1.548046504;0.401103424;0;0.108001749;0.180334557;8.062618243;0;0;0;1;0;0;1995;1998;7;3;6
KRONOS INC;5;0;1.951777179;0.345745998;3.942880006;4.684810725;1.363234984;0.41737074;0;0.108948563;0.186994664;5.939681962;0;0;0;0;1;0;1996;1999;8;4;7
KRONOS INC;6;0;1.839418289;0.321237335;4.143797843;4.496005896;1.331142575;0.434308507;0;0.087984139;0.155533785;4.518716775;0;0;0;0;0;1;1997;2000;9;5;8
L 3 COMMUNICATIONS HLDGS INC;1;0;1.637621497;0.122789397;6.570520741;1.17842139;0.80679028;0.766629117;0.668527494;0.025323713;0.108512738;1.294780941;1;0;0;0;0;0;1998;2001;4;0;3
L 3 COMMUNICATIONS HLDGS INC;2;0;1.783525913;0.152653584;5.635350312;1.318365498;0.860256424;0.64304973;0.509184253;0.035922415;0.10063703;1.299349966;0;1;0;0;0;0;1999;2002;5;1;4
L 3 COMMUNICATIONS HLDGS INC;3;0;1.770055199;0.146496673;5.292479092;1.16896658;0.77533058;0.718872893;0.612563767;0.033580484;0.11944947;1.461194541;0;0;1;0;0;0;2000;2003;6;2;5
L 3 COMMUNICATIONS HLDGS INC;4;0;2.362462978;0.214157502;3.286288261;1.119500315;0.703783286;0.636061645;0.5200384;0.034615596;0.095113898;1.66497843;0;0;0;1;0;0;2001;2004;7;3;6
L 3 COMMUNICATIONS HLDGS INC;5;0;2.353261871;0.179832051;4.254884999;1.113322918;0.765164694;0.579917472;0.456240244;0.033973013;0.080872236;1.397139794;0;0;0;0;1;0;2002;2005;8;4;7
L 3 COMMUNICATIONS HLDGS INC;6;0;2.096599049;0.156092279;4.994221941;1.111171261;0.779559487;0.603489972;0.48850541;0.04276062;0.107842467;1.272428119;0;0;0;0;0;1;2003;2006;9;5;8
L C C INTERNATIONAL INC;1;0;1.681871453;0.323949299;3.801863731;6.128571441;1.23161109;0.926252969;0.855037023;-0.098166981;-1.331131294;2.524180522;1;0;0;0;0;0;1996;1999;4;0;3
L C C INTERNATIONAL INC;2;0;2.18107999;0.423183627;3.304484797;6.39960424;1.398403861;0.818029509;0.712230421;0.068232179;0.374962875;2.411717097;0;1;0;0;0;0;1997;2000;5;1;4
L C C INTERNATIONAL INC;3;0;1.42737744;0.171856445;6.025015514;2.43046302;1.035437746;0.997280414;0.995440881;-0.293845898;-108.0480349;0.698466805;0;0;1;0;0;0;1998;2001;6;2;5
L C C INTERNATIONAL INC;4;0;0.796150724;-0.097009703;-9.428162664;1.472537938;0.914623258;0.488029154;0;-0.065272482;-0.127492575;9.904661307;0;0;0;1;0;0;1999;2002;7;3;6
L C C INTERNATIONAL INC;5;0;2.666246326;0.540324414;2.529313817;10.09349001;1.366650006;0.378290699;0;0.187359716;0.301362255;5.35272886;0;0;0;0;1;0;2000;2003;8;4;7
L C C INTERNATIONAL INC;6;0;4.143641594;0.658162939;1.810644077;8.995729682;1.191698827;0.217109646;0;0.154855427;0.197799636;6.344613493;0;0;0;0;0;1;2001;2004;9;5;8
L M I AEROSPACE INC;1;0;5.120047141;0.497855223;2.117693324;2.764972227;1.054304683;0.193866474;0.056889407;0.115515369;0.143295578;4.791360633;1;0;0;0;0;0;1998;2001;4;0;3
L M I AEROSPACE INC;2;0;3.477385777;0.391757669;2.337115371;2.034136629;0.915582871;0.18626644;0.003003138;0.004225429;0.005192645;2.419620937;0;1;0;0;0;0;1999;2002;5;1;4
L M I AEROSPACE INC;3;0;4.682044001;0.417713365;2.682054747;2.38957582;1.120330114;0.140942029;0.002827169;-0.025825282;-0.030062327;2.532401453;0;0;1;0;0;0;2000;2003;6;2;5
L M I AEROSPACE INC;4;0;4.249531607;0.408090938;2.552088221;2.233389046;1.041484076;0.32871092;0.216595161;0.043616364;0.064974041;1.549773182;0;0;0;1;0;0;2001;2004;7;3;6
L M I AEROSPACE INC;5;0;3.067506816;0.360290246;2.8997291;2.244605714;1.044744111;0.515366338;0.394839393;-0.106646118;-0.22005512;0.440407684;0;0;0;0;1;0;2002;2005;8;4;7
L M I AEROSPACE INC;6;0;3.030473947;0.367546335;2.926617541;2.382754829;1.07566755;0.520809994;0.391661266;-0.056452871;-0.117808949;0.443329974;0;0;0;0;0;1;2003;2006;9;5;8
LABOR READY INC;1;0;4.236505863;0.578818921;4.389569236;10.48428484;2.54076573;0.211297819;0.001770678;0.011269839;0.014289093;13.11319569;1;0;0;0;0;0;1996;1999;4;0;3
LABOR READY INC;2;0;4.156131234;0.620018166;6.731200712;22.73959318;4.173466722;0.288426842;0.00132721;0.086640039;0.121758442;15.90112424;0;1;0;0;0;0;1997;2000;5;1;4
LABOR READY INC;3;0;3.040382303;0.543775243;8.536875257;24.46861287;4.642141418;0.390810487;0.059882431;0.151442602;0.248596863;10.96236241;0;0;1;0;0;0;1998;2001;6;2;5
LABOR READY INC;4;0;3.62746996;0.560141218;8.70600815;21.51385575;4.87659401;0.367942642;0.056386474;0.132530189;0.209680637;8.192821057;0;0;0;1;0;0;1999;2002;7;3;6
LABOR READY INC;5;0;2.674027054;0.458366394;10.37153117;17.75038618;4.753961341;0.454277272;0.057529824;0.048967253;0.08972918;1.453263138;0;0;0;0;1;0;2000;2003;8;4;7
LABOR READY INC;6;0;2.529658046;0.377250853;11.35658818;11.39058657;4.284282574;0.440765313;0.040083085;0.043054712;0.076988629;2.199309075;0;0;0;0;0;1;2001;2004;9;5;8
LACROSSE FOOTWEAR INC;1;0;3.767029015;0.472882308;3.061415408;4.064045333;1.447689183;0.343054181;0.129925302;0.082221807;0.125157668;3.116612545;1;0;0;0;0;0;1994;1997;4;0;3
LACROSSE FOOTWEAR INC;2;0;3.587041197;0.461342203;2.854069547;3.654161252;1.316702731;0.314445247;0.087040825;0.044455131;0.064845485;2.703284999;0;1;0;0;0;0;1995;1998;5;1;4
LACROSSE FOOTWEAR INC;3;0;3.894034011;0.507238369;2.606160945;4.16372016;1.321944827;0.393884228;0.222441547;0.058362048;0.096288615;1.971966992;0;0;1;0;0;0;1996;1999;6;2;5
LACROSSE FOOTWEAR INC;4;0;3.091635698;0.47500981;3.005453088;4.792431063;1.427619702;0.393171114;0.168117073;0.066512951;0.109607425;2.412806952;0;0;0;1;0;0;1997;2000;7;3;6
LACROSSE FOOTWEAR INC;5;0;2.973525392;0.454302084;2.977723714;4.287757532;1.352786088;0.360797038;0.134871401;0.022917406;0.035853097;1.727290615;0;0;0;0;1;0;1998;2001;8;4;7
LACROSSE FOOTWEAR INC;6;0;2.470670939;0.416159966;3.04785253;4.215794618;1.268394204;0.424729648;0.159517067;-0.026902673;-0.046765269;0.679396258;0;0;0;0;0;1;1999;2002;9;5;8
LADISH INC;1;0;1.928780151;0.230329486;5.662238747;2.499966925;1.304180541;0.605203679;0.017883713;0.122914474;0.311336422;1.097581748;1;0;0;0;0;0;1998;2001;4;0;3
LADISH INC;2;0;2.305105731;0.244430798;4.364370487;1.877216393;1.066786563;0.539631415;0;0.060802216;0.132072904;1.002932091;0;1;0;0;0;0;1999;2002;5;1;4
LADISH INC;3;0;1.584296849;0.17486623;6.396375868;2.127021686;1.118510132;0.576512784;0.102946324;0.0831442;0.196332255;1.170107479;0;0;1;0;0;0;2000;2003;6;2;5
LADISH INC;4;0;2.818346681;0.280117764;3.872911392;1.917304715;1.084871278;0.457012077;0.191893154;0.056427558;0.103920467;1.332586494;0;0;0;1;0;0;2001;2004;7;3;6
LADISH INC;5;0;3.081866135;0.279628891;2.985984198;1.424726263;0.834967449;0.475802666;0.202198573;0.007222886;0.013778945;0.976958325;0;0;0;0;1;0;2002;2005;8;4;7
LADISH INC;6;0;2.563240769;0.255698341;3.248072931;1.430137267;0.830526859;0.461217123;0.170547814;8.77023E-05;0.000162779;1.058324839;0;0;0;0;0;1;2003;2006;9;5;8
LAKES GAMING INC;1;0;3.750362306;0.320549424;0.930022266;0.529608767;0.298118101;0.129003259;0.009295927;0.157062843;0.180325408;3.563276064;1;0;0;0;0;0;1999;2002;4;0;3
LAKES GAMING INC;2;0;2.187517516;0.199112819;1.393434499;0.438161391;0.277450672;0.173897721;0.007480508;0.073666997;0.089174185;2.694929335;0;1;0;0;0;0;2000;2003;5;1;4
LAKES GAMING INC;3;0;5.345238091;0.339160767;0.521805525;0.303672402;0.176975962;0.107584975;0.030830737;-0.001629921;-0.001826416;3.112875206;0;0;1;0;0;0;2001;2004;6;2;5
LAKES GAMING INC;4;0;1.400975607;0.035051312;0.243633415;0.009731446;0.008539671;0.087415072;0;-0.065616738;-0.071902062;3.735581254;0;0;0;1;0;0;2002;2005;7;3;6
LAKES GAMING INC;5;0;2.811570118;0.134605433;0.186448823;0.031724558;0.025097025;0.074303188;0;-0.023291779;-0.025161348;13.72289885;0;0;0;0;1;0;2003;2006;8;4;7
LAMAR ADVERTISING CO;1;0;1.064335548;0.00889202;78.31298592;0.816467181;0.696360625;0.911125995;0.892762589;0.062642547;0.704846673;4.530081478;1;0;0;0;0;0;1996;1999;4;0;3
LAMAR ADVERTISING CO;2;0;1.60673646;0.028651879;10.77387203;0.334036643;0.308691674;0.900106857;0.891407065;0.004361804;0.043664699;2.147616042;0;1;0;0;0;0;1997;2000;5;1;4
LAMAR ADVERTISING CO;3;0;2.060593439;0.066663742;3.062884073;0.234563747;0.204183314;0.672323804;0.641146676;-0.008412476;-0.025673137;2.404097884;0;0;1;0;0;0;1998;2001;6;2;5
LAMAR ADVERTISING CO;4;0;1.481512526;0.012718335;10.88913134;0.144131727;0.138491617;0.56608891;0.536619145;-0.013887048;-0.032004364;2.936558134;0;0;0;1;0;0;1999;2002;7;3;6
LAMAR ADVERTISING CO;5;0;1.525101003;0.018542938;10.18929655;0.199694235;0.188939497;0.535579873;0.497323799;-0.025868849;-0.055701395;1.923472025;0;0;0;0;1;0;2000;2003;8;4;7
LAMAR ADVERTISING CO;6;0;1.174866076;0.005814976;34.20200825;0.206969952;0.198883872;0.543820333;0.510652581;-0.029635211;-0.064963901;2.113552878;0;0;0;0;0;1;2001;2004;9;5;8
LANDSTAR SYSTEM INC;1;0;1.424378743;0.16897435;21.05246116;8.218249212;3.557325942;0.631952673;0.310972696;0.053451953;0.145231196;2.050094476;1;0;0;0;0;0;1993;1996;4;0;3
LANDSTAR SYSTEM INC;2;0;1.37110652;0.156800856;23.5048355;8.761071947;3.685578322;0.60626245;0.224882252;0.091383235;0.232091745;2.598593159;0;1;0;0;0;0;1994;1997;5;1;4
LANDSTAR SYSTEM INC;3;0;1.403722802;0.145463197;23.45535441;6.903417141;3.411890827;0.636353337;0.363099283;0.070698059;0.194414156;1.521305575;0;0;1;0;0;0;1995;1998;6;2;5
LANDSTAR SYSTEM INC;4;0;1.542358178;0.190541557;18.1705094;7.557193988;3.462237157;0.602058787;0.312767801;0.051038158;0.128255522;1.331924932;0;0;0;1;0;0;1996;1999;7;3;6
